Phyllum,Subphyllym ,Superclass ,Class ,Subclass ,Superorder,Order,Suborder,Infraorder,Parvorder,Superfamily,Family,Specie,Sitio,Latitud,Longitude,Altitude,Habitat_type,Reference,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Lircay river,-35.417,-71.567,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Maule river,-35.467,-71.950,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Longavi river 1,-35.617,-71.767,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Longavi river 2,-36.000,-71.717,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Longavi river 3,-36.233,-71.500,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Putagan river,-35.767,-71.667,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Ancoa river,-35.900,-71.500,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Liguay river,-35.950,-71.683,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Cato river 1,-36.250,-71.683,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Cato river 2,-36.283,-71.667,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Ñuble river,-36.483,-71.750,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Bustamante river,-36.567,-71.750,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Chillan river,-36.683,-71.900,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Diguillin river,-36.900,-72.083,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Dañicalqui river,-37.033,-72.017,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Cholguan river,-37.183,-71.983,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Huepil river,-37.217,-71.950,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Bio Bio river 1,-37.283,-72.717,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Bio Bio river 2,-38.633,-71.100,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Bio Bio river 3,-38.717,-71.150,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Bio Bio river 4,-38.767,-71.233,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Bio Bio river 5,-38.804,-71.158,NA,River,Barria et al 2014,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Laja river ,-37.300,-71.967,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Cholguahue river,-37.483,-72.217,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Quilleco river,-37.500,-71.983,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Duqueco river,-37.917,-72.150,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Huequecura river,-37.683,-71.767,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Mulchen river,-37.717,-72.250,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Malleco river,-37.783,-72.683,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Queuco river,-37.850,-71.633,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Renaico river,-37.850,-72.383,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Malleco river ,-37.783,-72.683,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Traiguen river,-38.233,-72.317,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Quino river,-38.300,-72.417,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Colpi river,-38.317,-72.783,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Quillén river 1,-38.400,-72.783,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Quillén river 2,-38.417,-72.933,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla pewenchae Jara, 1994",Galletué lake,-38.667,-71.317,1160,Lake,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Aegla rostrata Jara, 1977",Gibbs channel - Gabriela Mistral av.,-38.762,-72.738,NA,Stream,"Correa-Araneda et al., 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Aegla rostrata Jara, 1977",Gibbs channel - Labranza,-38.768,-72.761,NA,Stream,"Correa-Araneda et al., 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Icalma lake,-38.800,-71.283,1150,Lake,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Quepe river - Boroa,-38.850,-72.617,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Donguil river,-39.100,-72.683,NA,River,"Jara, 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",NW Riñihue lake,-39.775,-72.442,NA,Lake,"Jara, 1977",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Caburgua lake,-39.117,-71.783,505,Lake,"Jara, 1996",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Huanuhe river,-39.559,-72.331,233,Lake,"Jara, 1996",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Villarrica lake,-39.267,-72.283,220,Lake,"Jara, 1996",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla rostrata Jara, 1977",Calafquen lake,-39.500,-72.167,209,Lake,"Jara, 1996",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla spectabilis Jara, 1986",Panguipulli lake,-39.683,-72.250,130,Lake,"Jara, 1996",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,,Aegloidea,Aeglidae,"Aegla spectabilis Jara, 1986",Pullinque lake,-39.570,-72.136,200,Lake,"De los Ríos et al., 2019b",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Riñihue lake,-39.817,-72.317,117,Lake,"Jara, 1996",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Cholchol river,-38.600,-72.850,NA,River,"Jara, 1986",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Perquenco river - Galvarino,-38.417,-72.783,NA,River,"Jara, 1986",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Reumen,-39.983,-72.833,175,Flooding plains,"Rudolph, 1995",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",San José de la Mariquina,-39.550,-73.050,NA,Flooding plains,"Rudolph, 1995",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Maicolpué,-40.600,-73.733,10,Flooding plains,"Rudolph, 1995",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Gorbea,-39.083,-72.633,110,River,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Cahuicura,-39.550,-73.050,NA,Flooding plains,"Rudolph, 1997",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Mehuin,-39.400,-73.200,98,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Chaihuin,-39.950,-73.583,10,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Cumelelfu,-40.083,-73.583,175,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Pichirropulli,-40.133,-73.083,45,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Cofalmo,-40.333,-73.083,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Punotro,-40.550,-73.550,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Curaco,-40.567,-73.200,NA,Flooding plains,"Rudolph, 1995",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Bahía Mansa,-40.583,-73.733,65,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Rucapihuel,-40.583,-73.567,25,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Tril-Tril,-40.600,-73.750,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Liucura,-40.633,-73.750,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Lumaco,-40.633,-73.317,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Cuinco,-40.650,-73.450,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Huilma,-40.667,-73.333,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Monte Verde,-40.717,-73.400,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Tres Esteros ,-40.750,-73.283,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Hueyusca,-40.933,-73.550,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",San Pedro Bay,-40.967,-73.783,NA,Flooding plains,"Rudolph, 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Fundo Palos Altos,-39.750,-73.050,NA,Flooding plains,"Bahamonde, 1958",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Fundo Palos Altos,-39.750,-73.050,NA,Flooding plains,"Manning & Hobbs, 1977",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Mafil,-39.671,-72.938,114,Flooding plains,Crandall et al 2000,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Catripulli (Valdivia),-39.780,-73.056,20,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Isla Teja,-39.802,-73.263,15,Flooding plains,Crandall et al 2000,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,"Philippi, 1882",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,"Bahamonde, 1958",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,"Kilian, 1959",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,"Riek, 1971",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,"Manning & Hobbs, 1977",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus nicoleti (Philippi, 1882)",Valdivia,-39.817,-73.250,10,Flooding plains,Hobbs. 1989,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Fundo Bellavista,-40.066,-72.832,NA,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Fundo Bellavista,-40.066,-72.832,NA,Flooding plains,"Manning & Hobbs, 1977",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Chaquihua river,-41.433,-73.100,NA,River,"Bahamonde, 1958",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Choapa river - confluence with Illapel river,-31.672,-71.284,206,River,Velasquez et al 2022,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Choapa river - confluence with Camisa stream,-31.850,-70.970,460,River,Velasquez et al 2022,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Valparaíso,-33.033,-71.633,NA,Wetland,"Riek, 1971",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Aconcagua river,-32.917,-71.300,NA,River,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Quebrada de Córdova,-73.450,-71.633,NA,Stream,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",El Tabo,-33.483,-71.617,50,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",El Monte,-33.683,-71.000,435,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Bucalemu,-34.633,-72.067,49,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Hacienda Torina ,-34.350,-71.333,NA,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Quinahue,-34.683,-71.200,160,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
